x1,y1,x2,y2,x3,y3,x4,y4,label
0.2177002583979328,0.2609970674486803,0.4328165374677002,0.2678396871945259,0.4328165374677002,0.2473118279569892,0.2215762273901808,0.2443792766373411,item
0.6388888888888888,0.2619745845552297,0.6905684754521964,0.260019550342131,0.6905684754521964,0.2424242424242424,0.6388888888888888,0.2424242424242424,itemPrice
0.3624031007751938,0.3626588465298143,0.7034883720930233,0.355327468230694,0.6983204134366925,0.3367546432062561,0.357235142118863,0.344574780058651,total
0.3617176128093158,0.1329639889196676,0.5633187772925764,0.1418282548476454,0.5582241630276564,0.1058171745152354,0.3609898107714702,0.0952908587257617,name
0.2052401746724891,0.5069252077562327,0.3508005822416303,0.5047091412742383,0.3522561863173217,0.481994459833795,0.2059679767103348,0.4858725761772853,item
0.7001455604075691,0.4980609418282548,0.7583697234352256,0.4980609418282548,0.7569141193595342,0.4781163434903047,0.7016011644832606,0.4797783933518005,itemPrice
0.2379912663755458,0.5318559556786704,0.3631732168850072,0.5268698060941829,0.3595342066957787,0.5047091412742383,0.2379912663755458,0.5085872576177285,item
0.7016011644832606,0.5202216066481995,0.7583697234352256,0.5213296398891967,0.754730713245997,0.499168975069252,0.7001455604075691,0.5002770083102493,itemPrice
0.2154294032023289,0.5529085872576177,0.4796215429403202,0.5501385041551247,0.4745269286754003,0.5240997229916897,0.2139737991266375,0.5318559556786704,item
0.7037845705967977,0.5490304709141274,0.7605531295487628,0.5451523545706372,0.7583697234352256,0.522437673130194,0.7016011644832606,0.5240997229916897,itemPrice
0.2190684133915575,0.5783933518005541,0.3901018922852984,0.5745152354570637,0.3871906841339155,0.5529085872576177,0.217612809315866,0.556786703601108,item
0.7023289665211062,0.5722991689750693,0.759825327510917,0.5673130193905818,0.7605531295487628,0.5501385041551247,0.7037845705967977,0.5512465373961218,itemPrice
0.2409024745269286,0.8764542936288089,0.7692867540029112,0.8537396121883657,0.7656477438136827,0.8343490304709141,0.2423580786026201,0.8526315789473684,total
0.4156928213689482,0.0996813837050523,0.6903171953255426,0.1033227127901684,0.6903171953255426,0.0523441055985434,0.4098497495826377,0.0477924442421483,name
0.2587646076794658,0.4105598543468366,0.4273789649415693,0.4123805188893946,0.4273789649415693,0.3946290395994538,0.2612687813021703,0.3914428766499772,item
0.7871452420701168,0.4155666818388712,0.8464106844741235,0.4169321802457897,0.8480801335559266,0.3996358670914884,0.7838063439065108,0.3987255348202094,itemPrice
0.2904841402337229,0.4283113336367774,0.4657762938230384,0.4292216659080564,0.4682804674457429,0.4169321802457897,0.2904841402337229,0.4132908511606736,item
0.7879799666110183,0.432407828857533,0.843906510851419,0.4328629949931725,0.845575959933222,0.4178425125170687,0.7871452420701168,0.4164770141101502,itemPrice
0.2888146911519199,0.4483386436049158,0.5734557595993323,0.4506144742831133,0.5751252086811353,0.4314974965862539,0.2904841402337229,0.4296768320436959,item
0.7779632721202003,0.4515248065543923,0.840567612687813,0.4538006372325899,0.8464106844741235,0.4360491579426491,0.7754590984974958,0.4346836595357305,itemPrice
0.2554257095158597,0.7578516158397816,0.837228714524207,0.7687756030951297,0.837228714524207,0.7496586253982703,0.2487479131886477,0.7378243058716432,total
0.4050387596899225,0.10498046875,0.6285529715762274,0.1064453125,0.6272609819121447,0.03759765625,0.4082687338501292,0.03857421875,name
0.2357881136950904,0.50830078125,0.3940568475452196,0.50830078125,0.3908268733850129,0.484375,0.2357881136950904,0.48583984375,item
0.7235142118863049,0.51220703125,0.7829457364341085,0.51220703125,0.7803617571059431,0.49072265625,0.725452196382429,0.49072265625,itemPrice
0.2357881136950904,0.52978515625,0.3804909560723514,0.53076171875,0.3785529715762274,0.50927734375,0.2325581395348837,0.50927734375,item
0.7267441860465116,0.53515625,0.7829457364341085,0.53515625,0.7803617571059431,0.51513671875,0.725452196382429,0.51611328125,itemPrice
0.2222222222222222,0.88134765625,0.7842377260981912,0.88427734375,0.7842377260981912,0.86279296875,0.2267441860465116,0.85791015625,total
0.075,0.1009090909090909,0.9232142857142858,0.1018181818181818,0.9232142857142858,0.0486363636363636,0.075,0.054090909090909,name
0.04375,0.3254545454545454,0.3794642857142857,0.3245454545454545,0.3794642857142857,0.3040909090909091,0.0455357142857142,0.3054545454545455,item
0.8,0.3245454545454545,0.9044642857142856,0.3245454545454545,0.9035714285714286,0.3054545454545455,0.7973214285714286,0.3063636363636363,itemPrice
0.0419642857142857,0.3468181818181818,0.2044642857142857,0.3468181818181818,0.2044642857142857,0.3245454545454545,0.0410714285714285,0.3263636363636363,item
0.8205357142857143,0.3468181818181818,0.9044642857142856,0.3477272727272727,0.90625,0.3268181818181818,0.8267857142857142,0.3263636363636363,itemPrice
0.0357142857142857,0.3681818181818181,0.3598214285714285,0.3690909090909091,0.3580357142857143,0.3468181818181818,0.04375,0.3486363636363636,item
0.81875,0.3677272727272727,0.90625,0.3681818181818181,0.9080357142857144,0.3486363636363636,0.8232142857142857,0.3468181818181818,itemPrice
0.0482142857142857,0.5236363636363637,0.9035714285714286,0.5227272727272727,0.9071428571428573,0.5013636363636363,0.0419642857142857,0.5013636363636363,total
0.3817829457364341,0.0862152946906965,0.6130490956072352,0.0808572820263029,0.6065891472868217,0.034096444227959,0.3817829457364341,0.0370189965903555,name
0.2073643410852713,0.4242571846078909,0.4334625322997416,0.4257184607890891,0.4366925064599483,0.4067218704335119,0.2073643410852713,0.403312226010716,item
0.6447028423772609,0.4193862640038967,0.7138242894056848,0.4179249878226985,0.7131782945736435,0.3994154895275207,0.6453488372093024,0.4008767657087189,itemPrice
0.2015503875968992,0.4641987335606429,0.3527131782945736,0.4690696541646371,0.3559431524547803,0.449098879688261,0.2047803617571059,0.446663419386264,item
0.648578811369509,0.4627374573794447,0.7164082687338501,0.4627374573794447,0.7170542635658915,0.4427666829030687,0.6453488372093024,0.4442279590842669,itemPrice
0.1821705426356589,0.5630784218217243,0.3856589147286822,0.5645396980029226,0.3869509043927648,0.54164637116415,0.1905684754521963,0.5382367267413541,item
0.6498708010335917,0.5601558694593278,0.7286821705426356,0.5601558694593278,0.7260981912144703,0.5401850949829518,0.6472868217054264,0.5392109108621529,itemPrice
0.1718346253229974,0.6122747199220653,0.2790697674418604,0.6132489040428641,0.2803617571059431,0.590842669264491,0.1782945736434108,0.5893813930832927,item
0.6537467700258398,0.6122747199220653,0.7312661498708011,0.6122747199220653,0.7312661498708011,0.5879201169020944,0.6569767441860465,0.590842669264491,itemPrice
0.1686046511627907,0.6648806624452022,0.7428940568475452,0.6712128592303945,0.7390180878552972,0.6449098879688261,0.1698966408268734,0.6419873356064296,total
0.2945736434108527,0.1570661896243291,0.750968992248062,0.1588550983899821,0.7548449612403101,0.1223613595706619,0.2877906976744186,0.1205724508050089,name
0.1201550387596899,0.3524150268336314,0.4941860465116279,0.3524150268336314,0.500968992248062,0.3352415026833631,0.1182170542635659,0.3352415026833631,item
0.5591085271317829,0.3524150268336314,0.6346899224806202,0.3534883720930232,0.6317829457364341,0.3352415026833631,0.5658914728682171,0.3352415026833631,itemPrice
0.125,0.540608228980322,0.4467054263565891,0.5402504472271914,0.4476744186046512,0.5277280858676208,0.125,0.5284436493738819,item
0.5571705426356589,0.540608228980322,0.6298449612403101,0.540608228980322,0.625968992248062,0.5288014311270125,0.561046511627907,0.5280858676207514,itemPrice
0.1201550387596899,0.7534883720930232,0.4796511627906977,0.7542039355992844,0.4835271317829457,0.7409660107334526,0.126937984496124,0.7416815742397138,item
0.5552325581395349,0.7542039355992844,0.627906976744186,0.7559928443649374,0.6298449612403101,0.7384615384615385,0.5571705426356589,0.7391771019677996,itemPrice
0.5096899224806202,0.8178890876565296,0.9660852713178296,0.8193202146690519,0.9631782945736436,0.8017889087656529,0.5058139534883721,0.8010733452593918,total
0.2276995305164319,0.1411657559198542,0.6846635367762128,0.1001821493624772,0.6619718309859155,0.0022768670309653,0.202660406885759,0.0368852459016393,name
0.1244131455399061,0.4453551912568306,0.3427230046948357,0.4307832422586521,0.3380281690140845,0.407103825136612,0.1205007824726134,0.4225865209471767,item
0.7433489827856025,0.4075591985428051,0.8302034428794992,0.4016393442622951,0.8294209702660407,0.3793260473588342,0.7378716744913928,0.3870673952641166,itemPrice
0.1314553990610328,0.4717668488160291,0.3114241001564945,0.4608378870673952,0.3114241001564945,0.4376138433515483,0.1259780907668231,0.4508196721311475,item
0.7644757433489828,0.4348816029143898,0.8356807511737089,0.4285063752276867,0.8302034428794992,0.4075591985428051,0.7605633802816901,0.413023679417122,itemPrice
0.1244131455399061,0.5018214936247724,0.3004694835680751,0.4904371584699453,0.3004694835680751,0.4672131147540984,0.1298904538341158,0.4772313296903461,item
0.7472613458528952,0.4640255009107468,0.8435054773082942,0.4571948998178506,0.8356807511737089,0.4348816029143898,0.7472613458528952,0.4408014571948998,itemPrice
0.1338028169014084,0.5273224043715847,0.3208137715179969,0.5182149362477231,0.3114241001564945,0.4931693989071038,0.1338028169014084,0.5040983606557377,item
0.7535211267605634,0.4918032786885246,0.8450704225352113,0.4840619307832423,0.8380281690140845,0.4626593806921675,0.7550860719874805,0.4685792349726776,itemPrice
0.1338028169014084,0.5532786885245902,0.795774647887324,0.517304189435337,0.7910798122065728,0.4927140255009107,0.1322378716744914,0.5318761384335154,item
0.769170579029734,0.5441712204007286,0.8544600938967136,0.5387067395264117,0.8513302034428795,0.5163934426229508,0.7644757433489828,0.5241347905282332,itemPrice
0.1447574334898278,0.6120218579234973,0.4491392801251956,0.5919854280510018,0.4475743348982786,0.5683060109289617,0.1400625978090766,0.587431693989071,item
0.7824726134585289,0.5705828779599271,0.8568075117370892,0.5655737704918032,0.8544600938967136,0.5473588342440802,0.7816901408450704,0.5510018214936248,itemPrice
0.1604068857589984,0.7199453551912568,0.8857589984350548,0.668488160291439,0.8810641627543035,0.6457194899817851,0.1533646322378716,0.6962659380692168,total
0.2366255144032922,0.0826861580630424,0.7777777777777778,0.0808588396528095,0.7705761316872428,0.0561900411146642,0.2314814814814814,0.0571037003197807,name
0.0504115226337448,0.2841480127912288,0.3981481481481481,0.2809502055733212,0.4002057613168724,0.2608497030607583,0.0524691358024691,0.2626770214709913,item
0.742798353909465,0.2804933759707629,0.8590534979423868,0.2804933759707629,0.8590534979423868,0.2640475102786661,0.7448559670781894,0.265874828688899,itemPrice
0.0360082304526749,0.3005938784833257,0.5534979423868313,0.3005938784833257,0.5493827160493827,0.2809502055733212,0.0504115226337448,0.2850616719963453,item
0.7664609053497943,0.2996802192782092,0.8559670781893004,0.2996802192782092,0.8559670781893004,0.2827775239835541,0.7654320987654321,0.2832343535861124,itemPrice
0.0473251028806584,0.319780721790772,0.4681069958847736,0.3211512105984467,0.4639917695473251,0.3028780264961169,0.0421810699588477,0.3042485153037917,item
0.7664609053497943,0.3188670625856555,0.8539094650205762,0.3188670625856555,0.8569958847736625,0.3010507080858839,0.7685185185185185,0.3010507080858839,itemPrice
0.0473251028806584,0.3385107354956601,0.4465020576131687,0.3412517131110096,0.4465020576131687,0.3229785290086797,0.0504115226337448,0.3188670625856555,item
0.7551440329218106,0.3366834170854271,0.8539094650205762,0.3380539058931018,0.8539094650205762,0.3211512105984467,0.7613168724279835,0.3211512105984467,itemPrice
0.0432098765432098,0.3581544084056647,0.3528806584362139,0.3613522156235724,0.3549382716049383,0.3412517131110096,0.0483539094650205,0.3403380539058931,item
0.7602880658436214,0.3581544084056647,0.8569958847736625,0.3581544084056647,0.8539094650205762,0.3412517131110096,0.7654320987654321,0.3412517131110096,itemPrice
0.1532921810699588,0.5673823663773413,0.7973251028806584,0.5673823663773413,0.7932098765432098,0.5491091822750114,0.1635802469135802,0.5481955230698949,total
0.3869509043927648,0.1204545454545454,0.6188630490956072,0.1195454545454545,0.6169250645994832,0.0963636363636363,0.3901808785529715,0.0986363636363636,name
0.1860465116279069,0.3531818181818182,0.4677002583979328,0.3531818181818182,0.4670542635658914,0.3263636363636363,0.1854005167958656,0.3254545454545454,item
0.7680878552971576,0.3509090909090909,0.8372093023255814,0.3486363636363636,0.838501291989664,0.3245454545454545,0.770671834625323,0.3245454545454545,itemPrice
0.2467700258397933,0.38,0.4140826873385013,0.3777272727272727,0.417312661498708,0.3563636363636364,0.2441860465116279,0.3545454545454545,item
0.770671834625323,0.3795454545454545,0.8391472868217055,0.3777272727272727,0.8404392764857881,0.354090909090909,0.7680878552971576,0.3563636363636364,itemPrice
0.2441860465116279,0.4054545454545454,0.3843669250645994,0.4054545454545454,0.3843669250645994,0.3822727272727272,0.2422480620155038,0.3822727272727272,item
0.7674418604651163,0.405,0.8359173126614987,0.405,0.8372093023255814,0.3818181818181818,0.7661498708010336,0.3822727272727272,itemPrice
0.2454780361757106,0.4340909090909091,0.4534883720930232,0.4331818181818181,0.4534883720930232,0.4104545454545454,0.2467700258397933,0.4104545454545454,item
0.7693798449612403,0.4354545454545454,0.8359173126614987,0.435,0.838501291989664,0.4118181818181818,0.7680878552971576,0.4104545454545454,itemPrice
0.1873385012919896,0.4618181818181818,0.4767441860465116,0.4640909090909091,0.4748062015503876,0.4395454545454546,0.1854005167958656,0.4409090909090909,item
0.7680878552971576,0.4640909090909091,0.8391472868217055,0.4609090909090909,0.8372093023255814,0.4395454545454546,0.770671834625323,0.4386363636363636,itemPrice
0.1854005167958656,0.4918181818181818,0.4186046511627907,0.4918181818181818,0.417312661498708,0.4686363636363636,0.1873385012919896,0.4681818181818182,item
0.7629198966408268,0.4904545454545455,0.8352713178294574,0.4904545454545455,0.8359173126614987,0.4659090909090909,0.7648578811369509,0.4672727272727273,itemPrice
0.1905684754521963,0.6618181818181819,0.8449612403100775,0.6631818181818182,0.8449612403100775,0.639090909090909,0.1873385012919896,0.6386363636363637,total
0.0898251192368839,0.1496674057649667,0.9197138314785374,0.1457871396895787,0.9181240063593004,0.0648558758314855,0.0898251192368839,0.0665188470066518,name
0.0453100158982511,0.5465631929046563,0.4133545310015898,0.5437915742793792,0.4141494435612082,0.5199556541019955,0.0484896661367249,0.5210643015521065,item
0.8497615262321144,0.5471175166297118,0.9554848966613672,0.5465631929046563,0.951510333863275,0.5177383592017738,0.848966613672496,0.5188470066518847,itemPrice
0.0461049284578696,0.5781596452328159,0.2178060413354531,0.5764966740576497,0.2162162162162162,0.5487804878048781,0.0461049284578696,0.549889135254989,item
0.870429252782194,0.5764966740576497,0.9483306836248012,0.5764966740576497,0.9483306836248012,0.552660753880266,0.870429252782194,0.5515521064301552,itemPrice
0.0476947535771065,0.6086474501108647,0.3012718600953895,0.6069844789356984,0.3012718600953895,0.5809312638580931,0.0461049284578696,0.5825942350332595,item
0.856120826709062,0.6086474501108647,0.9538950715421304,0.6097560975609756,0.9491255961844196,0.5814855875831486,0.8505564387917329,0.5803769401330376,itemPrice
0.0532591414944356,0.7882483370288248,0.9475357710651828,0.7838137472283814,0.9443561208267092,0.7394678492239468,0.0500794912559618,0.7394678492239468,total
0.3249354005167958,0.0571705426356589,0.5781653746770026,0.0542635658914728,0.5781653746770026,0.0285852713178294,0.3255813953488372,0.0334302325581395,name
0.189922480620155,0.5324612403100775,0.3998708010335917,0.5348837209302325,0.4018087855297158,0.5106589147286822,0.189922480620155,0.5116279069767442,item
0.584625322997416,0.5329457364341085,0.6692506459948321,0.5324612403100775,0.6692506459948321,0.5130813953488372,0.58656330749354,0.5140503875968992,itemPrice
0.1912144702842377,0.5566860465116279,0.3494832041343669,0.5552325581395349,0.3488372093023256,0.5363372093023255,0.187984496124031,0.5348837209302325,item
0.5910852713178295,0.5581395348837209,0.667312661498708,0.5576550387596899,0.6686046511627907,0.5377906976744186,0.5910852713178295,0.5377906976744186,itemPrice
0.1963824289405684,0.6017441860465116,0.4825581395348837,0.6056201550387597,0.481266149870801,0.5847868217054264,0.191860465116279,0.5823643410852714,item
0.5833333333333334,0.6056201550387597,0.6705426356589147,0.6046511627906976,0.6705426356589147,0.5857558139534884,0.5878552971576227,0.5862403100775194,itemPrice
0.1983204134366925,0.624515503875969,0.4412144702842377,0.626453488372093,0.4437984496124031,0.6094961240310077,0.1931524547803617,0.6056201550387597,item
0.582687338501292,0.6303294573643411,0.6692506459948321,0.6303294573643411,0.6705426356589147,0.6094961240310077,0.58656330749354,0.6104651162790697,itemPrice
0.1963824289405684,0.6477713178294574,0.4722222222222222,0.6540697674418605,0.4722222222222222,0.6327519379844961,0.1950904392764857,0.626937984496124,item
0.6111111111111112,0.6531007751937985,0.6692506459948321,0.6540697674418605,0.6705426356589147,0.6332364341085271,0.6130490956072352,0.6332364341085271,itemPrice
0.191860465116279,0.6710271317829457,0.5116279069767442,0.6773255813953488,0.5116279069767442,0.6555232558139535,0.1963824289405684,0.6487403100775194,item
0.5949612403100775,0.6763565891472868,0.667312661498708,0.6778100775193798,0.667312661498708,0.6589147286821705,0.6007751937984496,0.6579457364341085,itemPrice
0.1931524547803617,0.6952519379844961,0.5768733850129198,0.7010658914728682,0.5781653746770026,0.6812015503875969,0.1950904392764857,0.6749031007751938,item
0.5878552971576227,0.7010658914728682,0.667312661498708,0.7025193798449613,0.6692506459948321,0.6816860465116279,0.5878552971576227,0.6816860465116279,itemPrice
0.1963824289405684,0.7189922480620154,0.5755813953488372,0.7248062015503876,0.5768733850129198,0.7020348837209303,0.1925064599483204,0.6981589147286822,item
0.5852713178294574,0.7248062015503876,0.6705426356589147,0.7272286821705426,0.6692506459948321,0.7063953488372093,0.5872093023255814,0.7063953488372093,itemPrice
0.2280361757105943,0.7679263565891473,0.6724806201550387,0.7751937984496124,0.6763565891472868,0.752906976744186,0.2254521963824289,0.7456395348837209,total
0.1647286821705426,0.5029451744449479,0.3927648578811369,0.501132759401903,0.3914728682170542,0.4798368826461259,0.1634366925064599,0.4807430901676484,item
0.6233850129198967,0.4970548255550521,0.6828165374677002,0.4979610330765745,0.6802325581395349,0.475758948799275,0.6233850129198967,0.4748527412777526,itemPrice
0.1582687338501292,0.6080652469415496,0.6925064599483204,0.6039873130946987,0.6925064599483204,0.5849569551427277,0.1608527131782945,0.5894879927503398,total
0.2828451882845188,0.1226715129486597,0.7238493723849372,0.1217628350749659,0.7280334728033473,0.0985915492957746,0.2794979079497908,0.0963198546115402,name
0.1154811715481171,0.4525215810995002,0.4702928870292887,0.4520672421626533,0.4686192468619247,0.4279872785097683,0.1154811715481171,0.4261699227623807,item
0.7958158995815899,0.4520672421626533,0.8895397489539749,0.4520672421626533,0.8878661087866109,0.428895956383462,0.798326359832636,0.428895956383462,itemPrice
0.1146443514644351,0.4829622898682417,0.5121338912133891,0.4820536119945479,0.5087866108786611,0.4552476147205815,0.1129707112970711,0.4552476147205815,item
0.796652719665272,0.4838709677419355,0.8878661087866109,0.4829622898682417,0.8895397489539749,0.4588823262153566,0.8,0.457519309404816,itemPrice
0.1405857740585774,0.6610631531122217,0.8903765690376569,0.6633348477964561,0.8903765690376569,0.6392548841435711,0.1481171548117154,0.6365288505224898,total
0.2493540051679586,0.1270531400966183,0.6957364341085271,0.1251207729468599,0.689922480620155,0.0685990338164251,0.2474160206718346,0.0623188405797101,name
0.1369509043927648,0.4550724637681159,0.3636950904392765,0.4565217391304347,0.3662790697674418,0.429951690821256,0.1388888888888889,0.4294685990338164,item
0.7642118863049095,0.4531400966183574,0.8430232558139535,0.4439613526570048,0.8410852713178295,0.4178743961352657,0.7564599483204134,0.4256038647342995,itemPrice
0.1285529715762274,0.485024154589372,0.3662790697674418,0.48743961352657,0.3682170542635659,0.4594202898550724,0.1350129198966408,0.4579710144927536,item
0.7719638242894057,0.4811594202898551,0.8507751937984496,0.4748792270531401,0.8430232558139535,0.4487922705314009,0.7680878552971576,0.4565217391304347,itemPrice
0.1298449612403101,0.5164251207729469,0.479328165374677,0.5227053140096618,0.4780361757105943,0.4932367149758454,0.1311369509043927,0.4879227053140096,item
0.7835917312661499,0.5120772946859904,0.8611111111111112,0.5057971014492754,0.8546511627906976,0.4777777777777778,0.7751937984496124,0.4855072463768116,itemPrice
0.1208010335917312,0.5473429951690821,0.5187338501291989,0.5512077294685991,0.5174418604651163,0.5241545893719807,0.1240310077519379,0.5227053140096618,item
0.787467700258398,0.5405797101449276,0.8688630490956072,0.5357487922705314,0.8611111111111112,0.508695652173913,0.7868217054263565,0.514975845410628,itemPrice
0.2958656330749354,0.9415458937198068,0.9948320413436692,0.9164251207729468,0.9767441860465116,0.8458937198067633,0.2958656330749354,0.8758454106280193,total
0.2691798941798942,0.1339503166098392,0.6593915343915344,0.1232342912810521,0.6620370370370371,0.0584510472479298,0.2724867724867725,0.069167072576717,name
0.1223544973544973,0.5976619581100828,0.3736772486772486,0.596687773989284,0.375,0.5645396980029226,0.1216931216931216,0.5689235265465173,item
0.7129629629629629,0.6030199707744763,0.8009259259259259,0.6015586945932782,0.7956349206349206,0.570871894788115,0.7129629629629629,0.570871894788115,itemPrice
0.1058201058201058,0.6307842182172431,0.2321428571428571,0.6307842182172431,0.2354497354497354,0.6039941548952752,0.1130952380952381,0.6039941548952752,item
0.71494708994709,0.6356551388212373,0.796957671957672,0.6346809547004384,0.7976190476190477,0.6054554310764735,0.7129629629629629,0.6078908913784705,itemPrice
0.1025132275132275,0.6663419386264003,0.3048941798941799,0.6702386751095957,0.3048941798941799,0.6361422308816367,0.1078042328042328,0.6356551388212373,item
0.7175925925925926,0.6726741354115928,0.798941798941799,0.6726741354115928,0.798941798941799,0.6415002435460302,0.7162698412698413,0.6415002435460302,itemPrice
0.0892857142857142,0.7043351193375548,0.3611111111111111,0.7062834875791525,0.3630952380952381,0.6726741354115928,0.0972222222222222,0.6726741354115928,item
0.6970899470899471,0.7077447637603507,0.8042328042328042,0.7062834875791525,0.8029100529100529,0.6746225036531904,0.6984126984126984,0.6746225036531904,itemPrice
0.0932539682539682,0.7394057476863127,0.333994708994709,0.7442766682903069,0.3425925925925926,0.7111544081831466,0.0972222222222222,0.7096931320019484,item
0.7037037037037037,0.7481734047735021,0.8082010582010583,0.7501217730150999,0.8022486772486772,0.7169995129079396,0.707010582010582,0.7169995129079396,itemPrice
0.0892857142857142,0.7788602045786653,0.2751322751322751,0.7837311251826595,0.2777777777777778,0.7501217730150999,0.0892857142857142,0.7447637603507062,item
0.708994708994709,0.786653677545056,0.8095238095238095,0.7881149537262543,0.8095238095238095,0.7559668777398928,0.7023809523809523,0.7559668777398928,itemPrice
0.1064814814814814,0.9439844130540672,0.830026455026455,0.9542133463224548,0.8154761904761905,0.921578178275694,0.1078042328042328,0.9069654164637116,total
0.3703208556149732,0.0725696029210406,0.6390374331550802,0.0670926517571885,0.6443850267379679,0.0387950707439525,0.3703208556149732,0.0415335463258785,name
0.0655080213903743,0.2031036056595162,0.2459893048128342,0.2067549064354176,0.2459893048128342,0.1880419899589228,0.0561497326203208,0.1857599269739844,item
0.8649732620320856,0.2012779552715655,0.9786096256684492,0.197626654495664,0.9759358288770054,0.182108626198083,0.8649732620320856,0.1843906891830214,itemPrice
